book_id,goodreads_book_id,authors,original_publication_year,title
2803,8788554,Darynda Jones,2011.0,"First Grave on the Right (Charley Davidson, #1)"
2804,18039963,"Amanda Lindhout, Sara Corbett",2013.0,A House in the Sky
2805,9615347,Vera Brosgol,2011.0,Anya's Ghost
2806,9912,Bret Easton Ellis,1987.0,The Rules of Attraction
2807,30262,Kim Harrison,2005.0,"The Good, the Bad, and the Undead (The Hollows, #2)"
2808,66693,R.A. Salvatore,1988.0,"The Crystal Shard (Forgotten Realms: Icewind Dale, #1; Legend of Drizzt, #4)"
2809,44597,Jean Rhys,1966.0,Wide Sargasso Sea
2810,16286,John Fowles,1965.0,The Magus
2811,189811,David Eddings,1988.0,"King of the Murgos (The Malloreon, #2)"
2812,402014,Louise Rennison,2000.0,"On the Bright Side, I'm Now the Girlfriend of a Sex God (Confessions of Georgia Nicolson, #2)"
2813,20821614,Caroline Kepnes,2014.0,"You (You, #1)"
2814,13618440,Laini Taylor,2014.0,"Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)"
2815,1205297,John Grisham,2007.0,Playing for Pizza
2816,9284655,Colleen Houck,2011.0,"Tiger's Curse (The Tiger Saga, #1)"
2817,105,Frank Herbert,1985.0,Chapterhouse: Dune (Dune Chronicles #6)
2818,20821284,Jacqueline Woodson,2014.0,Brown Girl Dreaming
2819,7094569,Mira Grant,2010.0,"Feed (Newsflesh Trilogy, #1)"
2820,3476,Gwyn Hyman Rubio,1998.0,Icy Sparks
2821,77394,L.M. Montgomery,1917.0,"Anne's House of Dreams (Anne of Green Gables, #5)"
2822,75024,Steve Berry,2006.0,"The Templar Legacy (Cotton Malone, #1)"
2823,89165,Sue Grafton,1993.0,"J is for Judgment (Kinsey Millhone, #10)"
2824,4836308,Katherine Howe,2009.0,The Physick Book of Deliverance Dane
2825,55401,Steven Erikson,2000.0,"Deadhouse Gates (The Malazan Book of the Fallen, #2)"
2826,17983690,Kylie Scott,2013.0,"Lick (Stage Dive, #1)"
2827,78982,Jeffrey Archer,1976.0,"Not a Penny More, Not a Penny Less"
2828,2315892,Joe Abercrombie,2009.0,Best Served Cold
2829,18635113,Emma Healey,2014.0,Elizabeth Is Missing
2830,154424,Vince Flynn,2005.0,"Consent to Kill (Mitch Rapp, #8)"
2831,8171378,Isabel Wilkerson,2010.0,The Warmth of Other Suns: The Epic Story of America's Great Migration
2832,20706317,Claire North,2014.0,The First Fifteen Lives of Harry August
2833,13623012,Carlos Ruiz Zafón,2011.0,"The Prisoner of Heaven (The Cemetery of Forgotten Books, #3)"
2834,11366,"Barbara W. Tuchman, Robert K. Massie",1962.0,The Guns of August
2835,937249,Vince Flynn,2001.0,"Separation of Power (Mitch Rapp, #5)"
2836,71865,John Marsden,1993.0,"Tomorrow, When the War Began (Tomorrow, #1)"
2837,6514074,"Robert M. Edsel, Bret Witter",2009.0,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History"
2838,18140047,Ava Dellaira,2014.0,Love Letters to the Dead
2839,10776793,Helen Bryan,2007.0,War Brides
2840,27071490,Yaa Gyasi,2016.0,Homegoing
2841,7237456,Mary Roach,2010.0,Packing for Mars: The Curious Science of Life in the Void
2842,3410425,David Baldacci,2008.0,"Divine Justice (Camel Club, #4)"
2843,3918010,"Mark Millar, John Romita Jr., Rob Liefeld",2010.0,"Kick-Ass (Kick-Ass, #1)"
2844,408615,"Immaculée Ilibagiza, Steve Erwin",2006.0,Left to Tell: Discovering God Amidst the Rwandan Holocaust
2845,6686101,Michael  Grant,2011.0,"Plague (Gone, #4)"
2846,5344,Charles Dickens,1854.0,Hard Times
2847,16033842,Joël Dicker,2011.0,La Vérité sur l'affaire Harry Quebert
2848,3722183,Kate Atkinson,2015.0,A God in Ruins
2849,6681454,Harlan Coben,2010.0,Caught
2850,46202,Maria V. Snyder,2006.0,"Magic Study (Study, #2)"
2851,667985,"CLAMP, Shirley Kubo",2001.0,"Chobits, Vol. 1"
2852,57891,"Koushun Takami, Yuji Oniki",1999.0,Battle Royale
2853,5126859,Sarah Addison Allen,2010.0,The Girl Who Chased the Moon
2854,107301,Nevil Shute,1950.0,A Town Like Alice
2855,18667945,Sophia Amoruso,2014.0,#GIRLBOSS
2856,2485785,Diane Chamberlain,2006.0,The Secret Life of CeeCee Wilkes
2857,188230,Elizabeth Peters,1975.0,Crocodile on the Sandbank (Amelia Peabody #1)
2858,6070950,Nora Roberts,2009.0,"Bed of Roses (Bride Quartet, #2)"
2859,19670,Tom Clancy,1994.0,"Debt of Honor (Jack Ryan Universe, #8)"
2860,17343,C.S. Lewis,1956.0,Till We Have Faces
2861,224500,Anthony Horowitz,2001.0,"Point Blank (Alex Rider, #2)"
2862,15676,Dean Koontz,1986.0,Strangers
2863,93794,Daniel Silva,2000.0,"The Kill Artist (Gabriel Allon, #1)"
2864,490867,Mo Willems,2004.0,"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)"
2865,47558,Edward Gorey,1963.0,"The Gashlycrumb Tinies (The Vinegar Works, #1)"
2866,13147230,"Terry Pratchett, Stephen Baxter",2012.0,"The Long Earth (The Long Earth, #1)"
2867,1319,"Steven Pressfield, Robert McKee",2002.0,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles
2868,13223520,Abbi Glines,2004.0,"Existence (Existence Trilogy, #1)"
2869,11438,Raymond Carver,1981.0,What We Talk About When We Talk About Love
2870,104379,Sarah Dessen,1996.0,That Summer
2871,10790290,Michael J. Sullivan,2011.0,"Theft of Swords (The Riyria Revelations, #1-2)"
2872,17286747,Diane Chamberlain,2013.0,"Necessary Lies (Necessary Lies, #1)"
2873,218467,"Larry Niven, Jerry Pournelle",1977.0,Lucifer's Hammer
2874,114144,Nora Roberts,1996.0,Montana Sky
2875,31548,"W. Somerset Maugham, Benjamin DeMott, Maeve Binchy",1915.0,Of Human Bondage
2876,18879761,Gayle Forman,2015.0,I Was Here
2877,99110,"A.A. Milne, Ernest H. Shepard",1961.0,"The Complete Tales and Poems of Winnie-the-Pooh (Winnie-the-Pooh, #1-4)"
2878,32527,Lisa Gardner,2004.0,"Alone (Detective D.D. Warren, #1)"
2879,153542,Virginia Lee Burton,1938.0,Mike Mulligan and His Steam Shovel
2880,17383994,Veronica Roth,2013.0,"Divergent Series Complete Box Set (Divergent, #1-3)"
2881,116296,Terry Pratchett,2007.0,"Making Money (Discworld, #36; Moist Von Lipwig, #2)"
2882,7074000,Nora Roberts,2010.0,"Happy Ever After (Bride Quartet, #4)"
2883,10908,Jodi Picoult,1993.0,Harvesting the Heart
2884,16150830,Alexandra Bracken,2013.0,"Never Fade (The Darkest Minds, #2)"
2885,3257136,"Vicki Myron, Bret Witter",2008.0,Dewey: The Small-Town Library Cat Who Touched the World
2886,16248113,Soman Chainani,2013.0,"The School for Good and Evil (The School for Good and Evil, #1)"
2887,30259,Kim Harrison,2007.0,"For a Few Demons More (The Hollows, #5)"
2888,20821043,Tana French,2014.0,"The Secret Place (Dublin Murder Squad, #5)"
2889,6604209,Brandon Sanderson,2009.0,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)"
2890,227729,Jeffery Deaver,1998.0,"The Coffin Dancer (Lincoln Rhyme, #2)"
2891,6545536,Gordon Korman,2010.0,"The Emperor's Code (The 39 Clues, #8)"
2892,808853,"Margret Rey, H.A. Rey",1969.0,The Complete Adventures of Curious George
2893,11082037,Michael Connelly,2011.0,"The Drop (Harry Bosch, #17; Harry Bosch Universe, #21)"
2894,500503,Naoko Takeuchi,1992.0,"Sailor Moon, #1 (Sailor Moon, #1)"
2895,17331349,"Steven D. Levitt, Stephen J. Dubner",2014.0,Think Like a Freak
2896,13436373,"Raina Telgemeier, Gurihiru",2012.0,Drama
2897,3110,Sarah Vowell,2005.0,Assassination Vacation
2898,92121,Roger Zelazny,1970.0,Nine Princes in Amber (The Chronicles of Amber #1)
2899,18144053,Alice Hoffman,2014.0,The Museum of Extraordinary Things
2900,3220405,Orson Scott Card,2008.0,"Ender in Exile (Ender's Saga, #1.2)"
2901,421129,MaryJanice Davidson,2004.0,"Undead and Unwed (Undead, #1)"
2902,4005,Paulo Coelho,1996.0,The Fifth Mountain
2903,35519,"Joseph Campbell, Bill Moyers",1988.0,The Power of Myth
2904,21418013,John Scalzi,2014.0,"Lock In (Lock In, #1)"
2905,17380041,Jo Baker,2013.0,Longbourn
2906,21412202,"Cary Elwes, Joe Layden, Various, Rob Reiner",2014.0,As You Wish: Inconceivable Tales from the Making of The Princess Bride
2907,773276,Peggy Rathmann,1994.0,"Good Night, Gorilla"
2908,13522285,Robyn Schneider,2013.0,The Beginning of Everything
2909,6389704,Jude Watson,2009.0,"In Too Deep (The 39 Clues, #6)"
2910,138269,"Frank W. Abagnale, Stan Redding",1980.0,Catch Me If You Can: The True Story of a Real Fake
2911,30248,Laurell K. Hamilton,2001.0,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)"
2912,119760,Gary Zukav,1989.0,The Seat of the Soul
2913,16099159,J. Kenner,2013.0,"Claim Me (Stark Trilogy, #2)"
2914,3483,Marisha Pessl,2006.0,Special Topics in Calamity Physics
2915,18498558,Josh Malerman,2014.0,Bird Box
2916,12476820,Dan Wells,2012.0,"Partials (Partials Sequence, #1)"
2917,72223,Timothy Egan,2006.0,The Worst Hard Time: The Untold Story of Those Who Survived the Great American Dust Bowl
2918,17802747,Ellen Marie Wiseman,2013.0,What She Left Behind
2919,3047850,Sara Shepard,2008.0,"Wicked (Pretty Little Liars, #5)"
2920,184655,Vince Flynn,1999.0,"Transfer of Power (Mitch Rapp, #3)"
2921,395090,Sylvia Plath,1965.0,Ariel
2922,13223349,"Scott Snyder, Greg Capullo, Jonathan Glapion",2012.0,"Batman, Volume 1: The Court of Owls"
2923,33457,Christopher Moore,1992.0,"Practical Demonkeeping (Pine Cove, #1)"
2924,46438,Raymond Khoury,2006.0,"The Last Templar (Templar, #1)"
2925,6534932,Kathy Griffin,2009.0,Official Book Club Selection: A Memoir According to Kathy Griffin
2926,240976,"Milan Kundera, Aaron Asher",1979.0,The Book of Laughter and Forgetting
2927,479415,Nicholas Evans,1995.0,The Horse Whisperer
2928,46191,Sherry Argov,2009.0,Why Men Love Bitches: From Doormat to Dreamgirl—A Woman's Guide to Holding Her Own in a Relationship
2929,3047851,Sara Shepard,2010.0,"Wanted (Pretty Little Liars, #8)"
2930,1225621,Kim Harrison,2008.0,"The Outlaw Demon Wails (The Hollows, #6)"
2931,433567,"Edwin A. Abbott, Banesh Hoffmann",1884.0,Flatland: A Romance of Many Dimensions
2932,7728889,Libba Bray,2012.0,"The Diviners (The Diviners, #1)"
2933,3798703,Tim Tharp,2008.0,The Spectacular Now
2934,14142,"Erich Fromm, Peter D. Kramer, Rainer Funk",1956.0,The Art of Loving
2935,537070,Suzanne Collins,2007.0,"Gregor and the Code of Claw (Underland Chronicles, #5)"
2936,64218,Terry Pratchett,1990.0,"Eric (Discworld, #9; Rincewind #4)"
2937,25102,"Neil Gaiman, Shawn McManus, Colleen Doran, Bryan Talbot, George Pratt, Stan Woch, Dick Giordano, Todd Klein",1993.0,A Game of You (The Sandman #5)
2938,9302,Marian Keyes,2004.0,The Other Side of the Story
2939,16729,Pat Conroy,1975.0,Beach Music
2940,46601,Francine Rivers,1994.0,"An Echo in the Darkness (Mark of the Lion, #2)"
2941,16429619,Mary E. Pearson,2014.0,"The Kiss of Deception (The Remnant Chronicles, #1)"
2942,42933,James Clavell,1966.0,"Tai-Pan (Asian Saga, #2)"
2943,8573020,Eleanor Brown,2011.0,The Weird Sisters
2944,34498,Terry Pratchett,2000.0,"The Truth (Discworld, #25; Industrial Revolution, #2)"
2945,10762469,Tom Perrotta,2011.0,The Leftovers
2946,66354,Mihaly Csikszentmihalyi,1990.0,Flow: The Psychology of Optimal Experience
2947,23454,"Margaret Weis, Tracy Hickman",1985.0,"Dragons of Winter Night (Dragonlance: Chronicles, #2)"
2948,9219901,Portia de Rossi,2010.0,Unbearable Lightness: A Story of Loss and Gain
2949,693016,Lisa Kleypas,2007.0,"Mine Till Midnight (The Hathaways, #1)"
2950,96123,"Carl Bernstein, Bob Woodward",1974.0,All the President's Men
2951,7263429,Andrea Cremer,2011.0,Wolfsbane (Nightshade #2; Nightshade World #5)
2952,20564,"George Eliot, A.S. Byatt",1860.0,The Mill on the Floss
2953,7334201,Gary Shteyngart,2010.0,Super Sad True Love Story
2954,407813,Robin McKinley,1982.0,"The Blue Sword (Damar, #1)"
2955,13570854,J.R. Ward,2013.0,"Lover at Last (Black Dagger Brotherhood, #11)"
2956,10661081,"Michelle Rowen, Richelle Mead",2011.0,Vampire Academy: The Ultimate Guide (Vampire Academy)
2957,121732,C.S. Lewis,1955.0,Surprised by Joy: The Shape of My Early Life
2958,24113,Douglas R. Hofstadter,1979.0,"Gödel, Escher, Bach: An Eternal Golden Braid"
2959,153780,Tamora Pierce,2004.0,"Trickster's Queen (Daughter of the Lioness, #2)"
2960,95819,"Robert Frost, Edward Connery Lathem",1969.0,"The Poetry of Robert Frost (Collected Poems, Complete & Unabridged)"
2961,8953,Rodman Philbrick,1993.0,"Freak the Mighty (Freak The Mighty, #1)"
2962,15790873,Jennifer E. Smith,2013.0,"This Is What Happy Looks Like (This is What Happy Looks Like, #1)"
2963,53817,Philip Yancey,1997.0,What's So Amazing About Grace?
2964,10816297,Vince Flynn,2012.0,"Kill Shot (Mitch Rapp, #2)"
2965,74389,Jean M. Auel,1990.0,"The Plains of Passage (Earth's Children, #4)"
2966,17733898,Jeff Kinney,2013.0,"Hard Luck (Diary of a Wimpy Kid, #8)"
2967,9838,"Åsne Seierstad, Ingrid Christopherson",2002.0,The Bookseller of Kabul
2968,833710,D.J. MacHale,2002.0,"The Merchant of Death (Pendragon, #1)"
2969,4703581,China Miéville,2009.0,The City & the City
2970,128759,Kathy Reichs,2001.0,"Fatal Voyage (Temperance Brennan, #4)"
2971,4345498,Ilona Andrews,2009.0,"Magic Strikes (Kate Daniels, #3)"
2972,15748898,Chelsea M. Cameron,2012.0,"My Favorite Mistake (My Favorite Mistake, #1)"
2973,124918,Arthur Hailey,1968.0,Airport
2974,7201913,James Patterson,2011.0,"Angel (Maximum Ride, #7)"
2975,4983,"Harold Bloom, Terry Southern, David H. Goldsmith, James Lundquist, Lawrence R. Broer, Peter J. Reed, Loree Rackstraw, William S. Doxey, Jerome Klinkowitz, Richard Giannone, John L. Simons, Leonard Mustazza, Zoltan Ab di-Nagy, Peter Freese, Wendy B. Faris",2002.0,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations)
2976,91248,"Beverly Cleary, Alan Tiegreen",1975.0,"Ramona the Brave (Ramona, #3)"
2977,216422,Timothy Zahn,1993.0,The Last Command
2978,13578175,Brandon Sanderson,2012.0,The Emperor's Soul
2979,2906039,Stephen King,2008.0,Just After Sunset
2980,201114,Patricia McCormick,2006.0,Sold
2981,552887,James Patterson,2007.0,"Double Cross (Alex Cross, #13)"
2982,27822,"Alexander Pushkin, James E. Falen",1833.0,Eugene Onegin
2983,13138635,"Amie Kaufman, Meagan Spooner",2013.0,"These Broken Stars (Starbound, #1)"
2984,2986865,Alison Goodman,2008.0,"Eon: Dragoneye Reborn (Eon, #1)"
2985,4538,E.L. Konigsburg,1996.0,The View from Saturday
2986,7933615,"P.C. Cast, Kristin Cast",2012.0,"Hidden (House of Night, #10)"
2987,11454587,Rachel Hawkins,2012.0,"Spell Bound (Hex Hall, #3)"
2988,32979,"Carolyn Keene, Russell H. Tandy, Sara Paretsky",1930.0,"The Secret of the Old Clock (Nancy Drew, #1)"
2989,33810,Nelson DeMille,1997.0,"Plum Island (John Corey, #1)"
2990,325421,"Hugh Lofting, Michael Hague",1920.0,"The Story of Doctor Dolittle (Doctor Dolittle, #1)"
2991,10911,Jodi Picoult,2003.0,Second Glance
2992,94803,Arnold Lobel,1971.0,"Frog and Toad Together (Frog and Toad, #2)"
2993,6219656,Shirley Jackson,1948.0,The Lottery
2994,58822,Adriana Trigiani,2000.0,"Big Stone Gap (Big Stone Gap, #1)"
2995,74824,Steve Berry,2007.0,"The Alexandria Link (Cotton Malone, #2)"
2996,7896345,Kelley Armstrong,2011.0,"The Gathering (Darkness Rising, #1)"
2997,9833184,Richelle Mead,2013.0,"The Fiery Heart (Bloodlines, #4)"
2998,6479550,Ilona Andrews,2010.0,"Magic Bleeds (Kate Daniels, #4)"
2999,25152052,"Isabel Allende, Nick Caistor, Amanda Hopkinson",2015.0,The Japanese Lover
3000,47990,Terry Pratchett,1997.0,"Jingo (Discworld, #21; City Watch, #4)"
3001,704043,Lara Adrian,2007.0,"Kiss of Midnight (Midnight Breed,  #1)"
3002,32071,"D.H. Lawrence, Geoff Dyer",1913.0,Sons and Lovers
3003,8155,Barbara Taylor Bradford,1979.0,A Woman of Substance (Emma Harte Saga #1)
3004,15757434,Nicole  Williams,2012.0,"Crash (Crash, #1)"
3005,15791154,David Baldacci,2013.0,"The Hit (Will Robie, #2)"
3006,22200,William Gibson,1986.0,"Count Zero (Sprawl, #2)"
3007,24472,Lisa See,2007.0,Peony in Love
3008,5231173,Sarah Ockler,2009.0,Twenty Boy Summer
3009,81922,"Robert T. Kiyosaki, Sharon L. Lechter",1998.0,Rich Dad's Cashflow Quadrant: Rich Dad's Guide to Financial Freedom
3010,7058405,"Camilla Läckberg, Steven T. Murray",2004.0,"The Ice Princess (Patrik Hedström, #1)"
3011,22649,Jane Green,2000.0,Bookends
3012,23481669,Donna Mabry,2014.0,Maude
3013,88071,John Scalzi,2007.0,The Last Colony (Old Man's War #3)
3014,826582,"Laura Joffe Numeroff, Felicia Bond",2002.0,If You Take a Mouse to School
3015,18593175,Colleen Hoover,2013.0,"Finding Cinderella (Hopeless, #2.5)"
3016,9298,Marian Keyes,1999.0,Last Chance Saloon
3017,17156015,Georgia Cates,2013.0,"Beauty from Pain (Beauty, #1)"
3018,43339,Mary Higgins Clark,1975.0,Where Are the Children?
3019,77366,Robin McKinley,1984.0,"The Hero and the Crown (Damar, #2)"
3020,7723,"Franz Kafka, Jason Baker, Donna Freed",1915.0,The Metamorphosis and Other Stories
3021,218357,Thrity Umrigar,2006.0,The Space Between Us
3022,3049,"Unknown, Burton Raffel, Neil D. Isaacs",1390.0,Sir Gawain and the Green Knight 
3023,4921,Jerome K. Jerome,1889.0,"Three Men in a Boat (Three Men, #1)"
3024,214614,Edward Abbey,1968.0,Desert Solitaire
3025,6419,Janet Evanovich,2007.0,"Plum Lovin' (Stephanie Plum, #12.5)"
3026,56454,Tom Rath,2007.0,Strengths Finder 2.0
3027,9570,Tom Robbins,1971.0,Another Roadside Attraction
3028,92163,Edward Rutherfurd,1987.0,Sarum: The Novel of England
3029,43328,Sidney Sheldon,1980.0,Rage of Angels
3030,8718952,Richelle Mead,2010.0,"Vampire Academy Box Set (Vampire Academy, #1-4)"
3031,9395215,Alyson Noel,2011.0,"Everlasting (The Immortals, #6)"
3032,17255435,Bella Forrest,2012.0,"A Shade of Vampire (A Shade of Vampire, #1)"
3033,586472,Tom Wolfe,1979.0,The Right Stuff
3034,129645,Madeleine Wickham,2000.0,Cocktails for Three
3035,32255,Tess Gerritsen,2006.0,"Vanish (Rizzoli & Isles, #5)"
3036,33441,Christopher Moore,2003.0,"Fluke: Or, I Know Why the Winged Whale Sings"
3037,899492,"Edgar Allan Poe, Byron Glaser, Bill D. Fountain",1843.0,The Tell-Tale Heart
3038,7362158,Jean Kwok,2010.0,Girl in Translation
3039,17565845,Lauren Oliver,2014.0,"Panic (Panic, #1)"
3040,13146214,Abbi Glines,2012.0,"Because of Low (Sea Breeze, #2)"
3041,24096,"Leonardo da Vinci, H. Anna Suh",1519.0,Leonardo's Notebooks
3042,217432,Kristin Hannah,2003.0,Between Sisters
3043,17920175,Blake Crouch,2013.0,"Wayward (Wayward Pines, #2)"
3044,1375896,"Angie Sage, Mark Zug",2008.0,"Queste (Septimus Heap, #4)"
3045,23305614,Sophie Kinsella,2015.0,Finding Audrey
3046,603422,Mollie Katzen,1977.0,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York"
3047,105551,Dr. Seuss,1965.0,Fox in Socks
3048,2517,"Orhan Pamuk, Erdağ M. Göknar",1998.0,My Name is Red
3049,78250,Carlos Castaneda,1968.0,The Teachings of Don Juan: A Yaqui Way of Knowledge 
3050,9509287,David Baldacci,2011.0,"The Sixth Man (Sean King & Michelle Maxwell, #5)"
3051,193093,Marcia Brown,1947.0,Stone Soup
3052,213647,Cinda Williams Chima,2006.0,"The Warrior Heir (The Heir Chronicles, #1)"
3053,19004663,Janet Evanovich,2014.0,"Top Secret Twenty-One (Stephanie Plum, #21)"
3054,2223324,John   Williams,2003.0,Harry Potter and the Chamber of Secrets: Sheet Music for Flute with C.D
3055,16791,"Neil Gaiman, Chris Bachalo, Mark Buckingham, Tori Amos",1993.0,Death: The High Cost of Living Collected
3056,229123,Catherine Marshall,1967.0,Christy
3057,13623150,Tahereh Mafi,2012.0,"Destroy Me (Shatter Me, #1.5)"
3058,84839,Lisa Gardner,2006.0,"Gone (Quincy & Rainie, #5)"
3059,40745,Carol S. Dweck,2006.0,Mindset: The New Psychology of Success
3060,5972040,Jude Watson,2009.0,Beyond the Grave (The 39 Clues #4)
3061,26435,C.S. Lewis,1940.0,The Problem of Pain
3062,2527900,"Richard H. Thaler, Cass R. Sunstein",2008.0,"Nudge: Improving Decisions About Health, Wealth, and Happiness"
3063,210329,Susan Cooper,1973.0,"The Dark Is Rising (The Dark is Rising, #2)"
3064,23754479,Jonathan Franzen,2015.0,Purity
3065,32446,"Richard Paige, Dean Koontz",1985.0,The Door to December
3066,53625,James Patterson,2002.0,"Four Blind Mice (Alex Cross, #8)"
3067,3975186,Kristin Hannah,2009.0,True Colors
3068,9595,Kurt Vonnegut Jr.,1976.0,"Slapstick, or Lonesome No More!"
3069,38315,Nassim Nicholas Taleb,2001.0,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets
3070,14975,Kate Mosse,2005.0,"Labyrinth (Languedoc, #1)"
